,time,temp,dwpt,rhum,prcp,wdir,wspd,pres,HOUR,COST,USAGE,feel
3217,2023-03-05 01:00:00,6.6,6.2,97.0,0.0,330.0,11.2,1017.0,2023-03-05 01:00:00,0.44999999999999996,3.52,4.3530358307729005
3218,2023-03-05 02:00:00,4.7,4.6,99.0,0.0,300.0,11.2,1018.0,2023-03-05 02:00:00,0.41000000000000003,3.2199999999999998,2.0642853253013667
3219,2023-03-05 03:00:00,3.1,3.1,100.0,0.0,320.0,9.4,1019.0,2023-03-05 03:00:00,0.42,3.3,0.5492562760876396
3220,2023-03-05 04:00:00,1.5,1.5,100.0,0.0,260.0,11.2,1019.0,2023-03-05 04:00:00,0.48,3.79,-1.7904523681243707
3221,2023-03-05 05:00:00,1.5,1.5,100.0,0.0,260.0,11.2,1020.0,2023-03-05 05:00:00,0.47,3.71,-1.7904523681243707
3222,2023-03-05 06:00:00,1.0,1.0,100.0,0.0,250.0,7.6,1020.0,2023-03-05 06:00:00,0.39,3.12,-1.4217650019598496
3223,2023-03-05 07:00:00,1.2,1.2,100.0,0.0,290.0,9.4,1021.0,2023-03-05 07:00:00,0.36,2.8,-1.7088681088511117
3224,2023-03-05 08:00:00,1.0,1.0,100.0,0.0,0.0,0.0,1021.0,2023-03-05 08:00:00,0.4,3.16,1.0
3225,2023-03-05 09:00:00,1.0,1.0,100.0,0.0,0.0,0.0,1022.0,2023-03-05 09:00:00,0.39,3.0599999999999996,1.0
3226,2023-03-05 10:00:00,-0.1,-0.1,100.0,0.0,0.0,0.0,1023.0,2023-03-05 10:00:00,0.33999999999999997,2.6799999999999997,-0.1
3227,2023-03-05 11:00:00,-2.6,-2.6,100.0,0.0,0.0,0.0,1023.0,2023-03-05 11:00:00,0.33,2.59,-2.6
3228,2023-03-05 12:00:00,-2.0,-2.0,100.0,0.0,0.0,0.0,1024.0,2023-03-05 12:00:00,0.4,3.1399999999999997,-2.0
3229,2023-03-05 13:00:00,-2.0,-2.0,100.0,0.0,0.0,0.0,1024.0,2023-03-05 13:00:00,0.41000000000000003,3.29,-2.0
3230,2023-03-05 14:00:00,-0.7,-0.7,100.0,0.0,0.0,0.0,1025.0,2023-03-05 14:00:00,0.48,3.75,-0.7
3231,2023-03-05 15:00:00,0.4,0.4,100.0,0.0,0.0,0.0,1025.0,2023-03-05 15:00:00,0.37,2.9,0.4
3232,2023-03-05 16:00:00,5.1,5.1,100.0,0.0,120.0,16.6,1025.0,2023-03-05 16:00:00,0.34,2.6500000000000004,1.6526079274216658
3233,2023-03-05 17:00:00,10.3,3.6,63.0,0.0,120.0,16.6,1025.0,2023-03-05 17:00:00,0.33,2.59,10.3
3234,2023-03-05 18:00:00,10.3,3.6,63.0,0.0,120.0,16.6,1023.0,2023-03-05 18:00:00,0.37,2.9,10.3
3235,2023-03-05 19:00:00,11.1,1.7,52.0,0.0,130.0,20.5,1022.0,2023-03-05 19:00:00,0.38,2.96,11.1
3236,2023-03-05 20:00:00,10.8,2.2,55.0,0.0,110.0,18.4,1022.0,2023-03-05 20:00:00,0.37,2.9299999999999997,10.8
3237,2023-03-05 21:00:00,11.3,2.1,53.0,0.0,120.0,20.5,1021.0,2023-03-05 21:00:00,0.36,2.79,11.3
3238,2023-03-05 22:00:00,10.8,3.9,62.0,0.0,120.0,24.1,1020.0,2023-03-05 22:00:00,0.37,2.95,10.8
3239,2023-03-05 23:00:00,10.8,4.1,63.0,0.0,120.0,25.9,1018.0,2023-03-05 23:00:00,0.36,2.8099999999999996,10.8
3240,2023-03-06 00:00:00,9.9,4.1,67.0,0.0,110.0,22.3,1019.0,2023-03-06 00:00:00,0.38,3.0,7.052545721247291
3241,2023-03-06 01:00:00,9.1,4.2,71.0,0.0,110.0,22.3,1017.0,2023-03-06 01:00:00,0.39,3.1100000000000003,6.0345216584737456
3242,2023-03-06 02:00:00,9.6,4.2,69.0,1.5,120.0,25.9,1017.0,2023-03-06 02:00:00,0.35,2.79,6.36974528833392
3243,2023-03-06 03:00:00,8.8,5.9,82.0,1.1,120.0,14.8,1017.0,2023-03-06 03:00:00,0.38,2.98,6.474501407053413
3244,2023-03-06 04:00:00,8.8,5.9,82.0,0.0,120.0,14.8,1015.0,2023-03-06 04:00:00,0.33999999999999997,2.66,6.474501407053413
3245,2023-03-06 05:00:00,9.0,5.8,80.0,0.3,120.0,25.9,1014.0,2023-03-06 05:00:00,0.37,2.91,5.596761007380948
3246,2023-03-06 06:00:00,8.2,5.7,84.0,5.5,90.0,25.9,1014.0,2023-03-06 06:00:00,0.35,2.73,4.566115299443661
3247,2023-03-06 07:00:00,8.3,5.6,83.0,1.3,120.0,25.9,1014.0,2023-03-06 07:00:00,0.35,2.71,4.6949460129358185
3248,2023-03-06 08:00:00,8.2,5.7,84.0,0.7,70.0,13.0,1013.0,2023-03-06 08:00:00,0.38,2.9699999999999998,5.992203492421595
3249,2023-03-06 09:00:00,7.4,5.6,88.0,0.0,110.0,14.8,1013.0,2023-03-06 09:00:00,0.32,2.46,4.750825425631741
3250,2023-03-06 10:00:00,6.6,5.2,91.0,0.0,120.0,11.2,1013.0,2023-03-06 10:00:00,0.33,2.59,4.3530358307729005
3251,2023-03-06 11:00:00,6.1,5.1,93.0,0.0,110.0,13.0,1012.0,2023-03-06 11:00:00,0.42000000000000004,3.26,3.432981389362517
3252,2023-03-06 12:00:00,6.5,5.5,93.0,0.2,120.0,11.2,1012.0,2023-03-06 12:00:00,0.31,2.41,4.23257527785335
3253,2023-03-06 13:00:00,7.0,6.3,95.0,0.0,140.0,13.0,1011.0,2023-03-06 13:00:00,0.34,2.6100000000000003,4.529790862102124
3254,2023-03-06 14:00:00,7.0,6.3,95.0,0.1,140.0,13.0,1012.0,2023-03-06 14:00:00,0.34,2.72,4.529790862102124
3255,2023-03-06 15:00:00,8.0,6.9,93.0,0.3,110.0,5.4,1011.0,2023-03-06 15:00:00,0.34,2.66,7.368017227992472
3256,2023-03-06 16:00:00,8.1,7.5,96.0,0.0,110.0,5.4,1011.0,2023-03-06 16:00:00,0.34,2.72,7.48205383565277
3257,2023-03-06 17:00:00,9.5,8.3,92.0,0.3,0.0,0.0,1011.0,2023-03-06 17:00:00,0.33,2.59,9.5
3258,2023-03-06 18:00:00,9.5,8.3,92.0,0.0,0.0,0.0,1010.0,2023-03-06 18:00:00,0.34,2.67,9.5
3259,2023-03-06 19:00:00,10.5,8.8,89.0,0.0,0.0,0.0,1010.0,2023-03-06 19:00:00,0.36,2.86,10.5
3260,2023-03-06 20:00:00,14.4,11.0,80.0,0.0,320.0,20.5,1011.0,2023-03-06 20:00:00,0.34,2.6900000000000004,14.4
3261,2023-03-06 21:00:00,14.0,11.0,82.0,0.0,330.0,14.8,1012.0,2023-03-06 21:00:00,0.44,3.5,14.0
3262,2023-03-06 22:00:00,11.1,8.3,83.0,0.0,340.0,18.4,1013.0,2023-03-06 22:00:00,0.43,3.3899999999999997,11.1
3263,2023-03-06 23:00:00,11.1,8.9,86.0,0.0,350.0,11.2,1014.0,2023-03-06 23:00:00,0.41000000000000003,3.23,11.1
3264,2023-03-07 00:00:00,9.6,7.9,89.0,0.0,340.0,5.4,1016.0,2023-03-07 00:00:00,0.45999999999999996,3.62,9.192602950557248
3265,2023-03-07 01:00:00,7.5,6.0,90.0,0.0,330.0,22.3,1016.0,2023-03-07 01:00:00,0.4,3.09,3.9984735329266505
3266,2023-03-07 02:00:00,5.9,4.7,92.0,0.0,330.0,13.0,1018.0,2023-03-07 02:00:00,0.44,3.42,3.18924595097594
3267,2023-03-07 03:00:00,5.5,3.7,88.0,0.0,350.0,20.5,1019.0,2023-03-07 03:00:00,0.45,3.53,1.6552716996113916
3268,2023-03-07 04:00:00,5.5,3.7,88.0,0.0,350.0,20.5,1019.0,2023-03-07 04:00:00,0.35,2.6799999999999997,1.6552716996113916
3269,2023-03-07 05:00:00,5.0,3.5,90.0,0.0,340.0,16.6,1020.0,2023-03-07 05:00:00,0.39,3.0300000000000002,1.5283582177140589
3270,2023-03-07 06:00:00,4.7,3.1,89.0,0.0,350.0,16.6,1021.0,2023-03-07 06:00:00,0.47,3.71,1.155609088591234
3271,2023-03-07 07:00:00,4.0,2.7,91.0,0.0,350.0,11.2,1022.0,2023-03-07 07:00:00,0.38,3.0,1.2210614548644867
3272,2023-03-07 08:00:00,4.0,2.7,91.0,0.0,350.0,11.2,1023.0,2023-03-07 08:00:00,0.35,2.8,1.2210614548644867
3273,2023-03-07 09:00:00,4.0,2.7,91.0,0.0,360.0,9.4,1024.0,2023-03-07 09:00:00,0.35,2.71,1.6188941426375751
3274,2023-03-07 10:00:00,3.8,2.2,89.0,0.0,10.0,11.2,1024.0,2023-03-07 10:00:00,0.37,2.9,0.980140349025377
3275,2023-03-07 11:00:00,3.6,2.3,91.0,0.0,20.0,7.6,1026.0,2023-03-07 11:00:00,0.3,2.42,1.6190068221485552
3276,2023-03-07 12:00:00,3.4,1.0,84.0,0.0,40.0,7.6,1026.0,2023-03-07 12:00:00,0.41000000000000003,3.2199999999999998,1.385101297217138
3277,2023-03-07 13:00:00,3.2,0.9,85.0,0.0,20.0,11.2,1028.0,2023-03-07 13:00:00,0.38,3.01,0.25737703150805186
3278,2023-03-07 14:00:00,4.1,1.0,80.0,0.0,40.0,11.2,1029.0,2023-03-07 14:00:00,0.32,2.5300000000000002,1.3415220077840455
3279,2023-03-07 15:00:00,5.7,0.1,67.0,0.0,80.0,16.6,1030.0,2023-03-07 15:00:00,0.27,2.11,2.3981061856673236
3280,2023-03-07 16:00:00,5.7,0.1,67.0,0.0,80.0,16.6,1031.0,2023-03-07 16:00:00,0.30000000000000004,2.37,2.3981061856673236
3281,2023-03-07 17:00:00,6.5,-0.7,60.0,0.0,70.0,16.6,1031.0,2023-03-07 17:00:00,0.26,2.03,3.3921038633281912
3282,2023-03-07 18:00:00,8.0,-1.7,50.0,0.0,70.0,20.5,1030.0,2023-03-07 18:00:00,0.32999999999999996,2.61,4.8148270565298725
3283,2023-03-07 19:00:00,9.0,-4.5,38.0,0.0,60.0,16.6,1030.0,2023-03-07 19:00:00,0.31,2.3899999999999997,6.498346606018417
3284,2023-03-07 20:00:00,9.4,-7.2,30.0,0.0,70.0,18.4,1030.0,2023-03-07 20:00:00,0.36,2.77,6.796489894917915
3285,2023-03-07 21:00:00,9.1,-7.9,29.0,0.0,80.0,20.5,1030.0,2023-03-07 21:00:00,0.29000000000000004,2.3200000000000003,6.205031413574002
3286,2023-03-07 22:00:00,7.0,-3.5,47.0,0.0,80.0,18.4,1031.0,2023-03-07 22:00:00,0.35,2.73,3.7897442936679306
3287,2023-03-07 23:00:00,7.0,-3.5,47.0,0.0,80.0,18.4,1031.0,2023-03-07 23:00:00,0.38,2.99,3.7897442936679306
3288,2023-03-08 00:00:00,5.2,-3.0,55.0,0.0,80.0,16.6,1031.0,2023-03-08 00:00:00,0.30000000000000004,2.33,1.7768576371292768
3289,2023-03-08 01:00:00,3.7,-2.4,64.0,0.0,60.0,14.8,1031.0,2023-03-08 01:00:00,0.41000000000000003,3.21,0.19539604616017275
3290,2023-03-08 02:00:00,3.7,-2.4,64.0,0.0,70.0,9.4,1031.0,2023-03-08 02:00:00,0.38,2.9699999999999998,1.2623481871209365
3291,2023-03-08 03:00:00,3.7,-2.4,64.0,0.0,70.0,9.4,1032.0,2023-03-08 03:00:00,0.37,2.9699999999999998,1.2623481871209365
3292,2023-03-08 04:00:00,3.7,-1.0,71.0,0.0,80.0,13.0,1032.0,2023-03-08 04:00:00,0.34,2.64,0.5081561287235756
3293,2023-03-08 05:00:00,3.7,-0.1,76.0,0.0,70.0,9.4,1032.0,2023-03-08 05:00:00,0.4,3.16,1.2623481871209365
3294,2023-03-08 06:00:00,4.3,-3.0,59.0,0.0,100.0,22.3,1032.0,2023-03-08 06:00:00,0.43000000000000005,3.3600000000000003,-0.07362271816753936
3295,2023-03-08 07:00:00,4.1,-3.8,56.0,0.0,90.0,20.5,1032.0,2023-03-08 07:00:00,0.38,2.98,-0.11407930026295156
3296,2023-03-08 08:00:00,4.1,-3.8,56.0,0.0,90.0,20.5,1032.0,2023-03-08 08:00:00,0.38,2.97,-0.11407930026295156
3297,2023-03-08 09:00:00,4.0,-4.2,55.0,0.0,100.0,22.3,1032.0,2023-03-08 09:00:00,0.4,3.1799999999999997,-0.4553817417076209
3298,2023-03-08 10:00:00,3.5,-5.1,53.0,0.0,120.0,20.5,1032.0,2023-03-08 10:00:00,0.4,3.18,-0.8723725859233866
3299,2023-03-08 11:00:00,3.2,-5.6,52.0,0.0,110.0,18.4,1032.0,2023-03-08 11:00:00,0.35,2.71,-0.9709362416445444
3300,2023-03-08 12:00:00,2.9,-5.0,56.0,0.0,120.0,16.6,1033.0,2023-03-08 12:00:00,0.41000000000000003,3.18,-1.0808856861457312
3301,2023-03-08 13:00:00,2.9,-5.0,56.0,0.0,120.0,16.6,1033.0,2023-03-08 13:00:00,0.32,2.5,-1.0808856861457312
3302,2023-03-08 14:00:00,3.5,-5.9,50.0,0.0,120.0,24.1,1033.0,2023-03-08 14:00:00,0.34,2.66,-1.2965249262483978
3303,2023-03-08 15:00:00,4.4,-6.1,46.0,0.0,110.0,27.7,1033.0,2023-03-08 15:00:00,0.32,2.56,-0.5044460098461102
3304,2023-03-08 16:00:00,6.1,-6.1,41.0,0.0,110.0,25.9,1034.0,2023-03-08 16:00:00,0.27,2.07,1.8606703161082707
3305,2023-03-08 17:00:00,8.1,-5.3,38.0,0.0,100.0,24.1,1032.0,2023-03-08 17:00:00,0.37,2.91,4.59454010175895
3306,2023-03-08 18:00:00,9.3,-5.7,34.0,0.0,110.0,29.5,1032.0,2023-03-08 18:00:00,0.30000000000000004,2.34,5.711321149012482
3307,2023-03-08 19:00:00,10.2,-5.7,32.0,0.0,110.0,18.4,1030.0,2023-03-08 19:00:00,0.4,3.09,10.2
3308,2023-03-08 20:00:00,10.7,-5.6,31.0,0.0,110.0,27.7,1030.0,2023-03-08 20:00:00,0.32,2.54,10.7
3309,2023-03-08 21:00:00,10.3,-5.2,33.0,0.0,90.0,24.1,1031.1,2023-03-08 21:00:00,0.32,2.52,10.3
3310,2023-03-08 22:00:00,10.3,-5.2,33.0,0.1,90.0,24.1,1030.0,2023-03-08 22:00:00,0.39,3.06,10.3
3311,2023-03-08 23:00:00,8.4,-3.4,43.0,0.0,70.0,14.8,1029.0,2023-03-08 23:00:00,0.31000000000000005,2.42,5.982022555218652
3312,2023-03-09 00:00:00,6.8,-3.7,47.0,0.0,70.0,11.2,1029.0,2023-03-09 00:00:00,0.37,2.95,4.5939569366120105
3313,2023-03-09 01:00:00,6.0,-3.6,50.0,0.0,80.0,18.4,1029.0,2023-03-09 01:00:00,0.36,2.84,2.536933626480433
3314,2023-03-09 02:00:00,5.8,-2.5,55.0,0.0,70.0,13.0,1029.0,2023-03-09 02:00:00,0.32,2.55,3.0673782317826457
3315,2023-03-09 03:00:00,5.8,-2.5,55.0,0.0,70.0,13.0,1029.0,2023-03-09 03:00:00,0.41000000000000003,3.2199999999999998,3.0673782317826457
3316,2023-03-09 04:00:00,6.1,-2.7,53.0,0.0,70.0,14.8,1029.0,2023-03-09 04:00:00,0.36,2.85,3.1502691571687556
3317,2023-03-09 05:00:00,5.8,-2.0,57.0,0.0,90.0,16.6,1028.0,2023-03-09 05:00:00,0.47,3.7,2.5223558953749268
3318,2023-03-09 06:00:00,5.6,-2.4,56.0,0.0,90.0,16.6,1029.0,2023-03-09 06:00:00,0.5,3.87,2.273856475959713
3319,2023-03-09 07:00:00,5.5,-2.8,55.0,0.0,90.0,16.6,1029.0,2023-03-09 07:00:00,0.44,3.5,2.1496067662521017
3320,2023-03-09 08:00:00,5.5,-2.8,55.0,0.0,90.0,16.6,1028.0,2023-03-09 08:00:00,0.45,3.5300000000000002,2.1496067662521017
3321,2023-03-09 09:00:00,5.1,-3.4,54.0,0.0,100.0,14.8,1028.0,2023-03-09 09:00:00,0.45,3.51,1.9190720275818447
3322,2023-03-09 10:00:00,4.7,-4.3,52.0,0.3,90.0,18.4,1027.0,2023-03-09 10:00:00,0.45,3.49,0.9082797591366977
3323,2023-03-09 11:00:00,4.5,-5.0,50.0,0.0,100.0,22.3,1027.0,2023-03-09 11:00:00,0.5,3.88,0.180883297525847
3324,2023-03-09 12:00:00,4.1,-4.8,52.0,0.0,100.0,22.3,1027.0,2023-03-09 12:00:00,0.47,3.71,-0.3281287338609257
3325,2023-03-09 13:00:00,4.1,-4.8,52.0,0.0,100.0,22.3,1026.0,2023-03-09 13:00:00,0.5,3.87,-0.3281287338609257
3326,2023-03-09 14:00:00,4.3,-4.1,54.0,0.0,100.0,24.1,1026.0,2023-03-09 14:00:00,0.51,3.9699999999999998,-0.2719918778992931
3327,2023-03-09 15:00:00,4.2,-3.0,59.0,0.0,100.0,24.1,1025.0,2023-03-09 15:00:00,0.53,4.1499999999999995,-0.4000585089429285
3328,2023-03-09 16:00:00,5.5,-2.1,58.0,0.0,100.0,24.1,1025.0,2023-03-09 16:00:00,0.52,4.08,1.2648076946243632
3329,2023-03-09 17:00:00,5.7,-1.9,58.0,0.0,100.0,14.8,1024.0,2023-03-09 17:00:00,0.44,3.49,2.6577903053339944
3330,2023-03-09 18:00:00,5.6,-1.5,60.0,0.0,100.0,18.4,1023.0,2023-03-09 18:00:00,0.49,3.91,2.0358093596054396
3331,2023-03-09 19:00:00,5.5,-1.4,61.0,0.0,60.0,16.6,1022.0,2023-03-09 19:00:00,0.51,3.95,2.1496067662521017
3332,2023-03-09 20:00:00,6.1,-1.0,60.0,0.0,90.0,20.5,1021.0,2023-03-09 20:00:00,0.52,4.09,2.413564985271835
3333,2023-03-09 21:00:00,5.5,-0.9,63.0,0.0,80.0,18.4,1021.0,2023-03-09 21:00:00,0.45,3.5,1.9105282928866885
3334,2023-03-09 22:00:00,5.5,-1.2,62.0,0.4,80.0,20.5,1019.0,2023-03-09 22:00:00,0.51,4.04,1.6552716996113916
3335,2023-03-09 23:00:00,5.3,-1.1,63.0,0.1,100.0,18.4,1018.0,2023-03-09 23:00:00,0.47,3.7,1.6599661594491937
3336,2023-03-10 00:00:00,5.4,1.0,73.0,0.8,90.0,16.6,1017.0,2023-03-10 00:00:00,0.48,3.77,2.025357056544495
3337,2023-03-10 01:00:00,5.3,1.3,75.0,0.8,90.0,13.0,1017.0,2023-03-10 01:00:00,0.49,3.8200000000000003,2.4580396358162044
3338,2023-03-10 02:00:00,4.6,3.6,93.0,0.3,110.0,22.3,1017.0,2023-03-10 02:00:00,0.43,3.42,0.3081363053725441
3339,2023-03-10 03:00:00,4.0,4.0,100.0,1.3,100.0,14.8,1016.0,2023-03-10 03:00:00,0.49,3.88,0.5647551850362397
3340,2023-03-10 04:00:00,3.5,3.5,100.0,0.5,70.0,11.2,1016.0,2023-03-10 04:00:00,0.44,3.42,0.6187586902667164
3341,2023-03-10 05:00:00,3.1,3.1,100.0,0.8,60.0,5.4,1015.0,2023-03-10 05:00:00,0.47,3.63,1.7802234526378808
3342,2023-03-10 06:00:00,2.0,2.0,100.0,0.3,50.0,5.4,1015.0,2023-03-10 06:00:00,0.41000000000000003,3.1799999999999997,0.5258207683746087
3343,2023-03-10 07:00:00,2.0,2.0,100.0,0.3,50.0,5.4,1014.0,2023-03-10 07:00:00,0.41000000000000003,3.1900000000000004,0.5258207683746087
3344,2023-03-10 08:00:00,2.2,2.2,100.0,0.5,70.0,7.6,1014.0,2023-03-10 08:00:00,0.38,2.98,-0.018331852371357767
3345,2023-03-10 09:00:00,2.1,2.1,100.0,0.2,0.0,0.0,1013.0,2023-03-10 09:00:00,0.53,4.17,2.1
3346,2023-03-10 10:00:00,2.0,2.0,100.0,0.1,0.0,0.0,1014.0,2023-03-10 10:00:00,0.48,3.79,2.0
3347,2023-03-10 11:00:00,1.8,1.8,100.0,0.0,330.0,9.4,1014.0,2023-03-10 11:00:00,0.55,4.34,-0.9957761978178188
3348,2023-03-10 12:00:00,2.0,2.0,100.0,0.0,320.0,13.0,1015.0,2023-03-10 12:00:00,0.44999999999999996,3.5300000000000002,-1.563595097562344
3349,2023-03-10 13:00:00,2.0,2.0,100.0,0.2,320.0,13.0,1015.0,2023-03-10 13:00:00,0.46,3.58,-1.563595097562344
3350,2023-03-10 14:00:00,2.2,2.2,100.0,0.2,330.0,14.8,1015.0,2023-03-10 14:00:00,0.47,3.66,-1.6513996482202014
3351,2023-03-10 15:00:00,3.4,3.1,98.0,0.2,350.0,11.2,1015.0,2023-03-10 15:00:00,0.43000000000000005,3.3899999999999997,0.49829813734716155
3352,2023-03-10 16:00:00,3.4,2.8,96.0,0.0,340.0,11.2,1016.0,2023-03-10 16:00:00,0.48,3.7800000000000002,0.49829813734716155
3353,2023-03-10 17:00:00,4.1,2.8,91.0,0.0,340.0,16.6,1017.0,2023-03-10 17:00:00,0.36,2.83,0.4101108303455763
3354,2023-03-10 18:00:00,4.3,2.0,85.0,0.0,330.0,20.5,1017.0,2023-03-10 18:00:00,0.48,3.74,0.13868512829052548
3355,2023-03-10 19:00:00,3.9,1.5,84.0,0.0,330.0,22.3,1018.0,2023-03-10 19:00:00,0.35,2.7199999999999998,-0.5826347495543102
3356,2023-03-10 20:00:00,4.0,1.2,82.0,0.0,330.0,13.0,1019.0,2023-03-10 20:00:00,0.47,3.71,0.8737592863034394
3357,2023-03-10 21:00:00,3.8,1.4,84.0,0.0,350.0,13.0,1019.0,2023-03-10 21:00:00,0.37,2.87,0.6300238479168583
3358,2023-03-10 22:00:00,3.6,1.2,84.0,0.0,330.0,16.6,1019.0,2023-03-10 22:00:00,0.45,3.51,-0.2111377181924665
3359,2023-03-10 23:00:00,3.3,1.4,87.0,0.0,340.0,13.0,1019.0,2023-03-10 23:00:00,0.35,2.73,0.020685251950413413
3360,2023-03-11 00:00:00,3.0,1.4,89.0,0.0,340.0,7.6,1020.0,2023-03-11 00:00:00,0.44,3.44,0.9172902473543034
3361,2023-03-11 01:00:00,2.2,2.2,100.0,0.0,340.0,5.4,1020.0,2023-03-11 01:00:00,0.39,3.05,0.7538939836952037
3362,2023-03-11 02:00:00,2.0,2.0,100.0,0.0,0.0,0.0,1020.0,2023-03-11 02:00:00,0.4,3.15,2.0
3363,2023-03-11 03:00:00,2.0,2.0,100.0,0.0,0.0,0.0,1020.0,2023-03-11 03:00:00,0.38,3.02,2.0
3364,2023-03-11 04:00:00,2.0,2.0,100.0,0.0,50.0,5.4,1020.0,2023-03-11 04:00:00,0.36,2.83,0.5258207683746087
3365,2023-03-11 05:00:00,2.0,1.0,93.0,0.0,30.0,7.6,1020.0,2023-03-11 05:00:00,0.38,2.99,-0.25223737730276913
3366,2023-03-11 06:00:00,1.6,0.7,94.0,0.0,0.0,0.0,1020.0,2023-03-11 06:00:00,0.43000000000000005,3.3600000000000003,1.6
3367,2023-03-11 07:00:00,1.6,0.7,94.0,0.0,0.0,0.0,1020.0,2023-03-11 07:00:00,0.45,3.54,1.6
3368,2023-03-11 08:00:00,1.7,1.0,95.0,0.0,0.0,0.0,1019.0,2023-03-11 08:00:00,0.3,2.3499999999999996,1.7
3369,2023-03-11 09:00:00,1.2,0.9,98.0,0.0,0.0,0.0,1019.0,2023-03-11 09:00:00,0.41000000000000003,3.26,1.2
3370,2023-03-11 10:00:00,1.6,0.9,95.0,0.0,40.0,5.4,1019.0,2023-03-11 10:00:00,0.4,3.1,0.06967433773341883
3371,2023-03-11 11:00:00,1.8,-0.1,87.0,0.0,100.0,5.4,1020.0,2023-03-11 11:00:00,0.35,2.75,0.29774755305401374
3372,2023-03-11 12:00:00,1.8,0.9,94.0,0.0,0.0,0.0,1020.0,2023-03-11 12:00:00,0.42000000000000004,3.34,1.8
3373,2023-03-11 13:00:00,1.8,0.9,94.0,0.0,0.0,0.0,1019.0,2023-03-11 13:00:00,0.31,2.45,1.8
3374,2023-03-11 14:00:00,2.5,0.6,87.0,0.0,60.0,5.4,1019.0,2023-03-11 14:00:00,0.4,3.16,1.096003806676096
3375,2023-03-11 15:00:00,3.2,0.9,85.0,0.0,80.0,7.6,1019.0,2023-03-11 15:00:00,0.37,2.84,1.1511957722857207
3376,2023-03-11 16:00:00,5.0,1.0,75.0,0.0,140.0,13.0,1018.0,2023-03-11 16:00:00,0.38,2.9699999999999998,2.092436478236337
3377,2023-03-11 17:00:00,5.0,1.0,75.0,0.0,140.0,13.0,1018.0,2023-03-11 17:00:00,0.43,3.4,2.092436478236337
3378,2023-03-11 18:00:00,5.3,0.5,71.0,0.0,160.0,14.8,1016.0,2023-03-11 18:00:00,0.33999999999999997,2.6399999999999997,2.1653114534992293
3379,2023-03-11 19:00:00,6.0,1.2,71.0,0.0,120.0,18.4,1015.0,2023-03-11 19:00:00,0.44000000000000006,3.46,2.536933626480433
3380,2023-03-11 20:00:00,5.6,1.0,72.0,0.0,110.0,18.4,1015.0,2023-03-11 20:00:00,0.53,4.18,2.0358093596054396
3381,2023-03-11 21:00:00,5.3,1.1,74.0,0.0,120.0,24.1,1014.0,2023-03-11 21:00:00,0.48,3.71,1.0086744325370884
3382,2023-03-11 22:00:00,5.3,1.1,74.0,0.0,120.0,24.1,1015.0,2023-03-11 22:00:00,0.56,4.46,1.0086744325370884
3383,2023-03-11 23:00:00,5.0,1.0,75.0,0.0,120.0,14.8,1015.0,2023-03-11 23:00:00,0.27,2.14,1.7959523146231544
3384,2023-03-12 00:00:00,4.8,0.8,75.0,0.0,100.0,14.8,1014.0,2023-03-12 00:00:00,0.54,4.27,1.5497128887057698
3385,2023-03-12 01:00:00,3.8,1.0,82.0,0.0,70.0,11.2,1014.0,2023-03-12 01:00:00,0.5,3.91,0.980140349025377
3386,2023-03-12 03:00:00,1.3,1.3,100.0,1.3,60.0,7.6,1015.0,2023-03-12 03:00:00,0.5,3.9299999999999997,-1.0709067145627236
3387,2023-03-12 04:00:00,1.2,1.2,100.0,1.5,60.0,7.6,1014.0,2023-03-12 04:00:00,0.55,4.34,-1.1878594770284383
3388,2023-03-12 05:00:00,1.4,1.4,100.0,0.5,80.0,9.4,1014.0,2023-03-12 05:00:00,0.49,3.84,-1.4711708051733434
3389,2023-03-12 06:00:00,1.3,1.3,100.0,1.0,90.0,13.0,1013.0,2023-03-12 06:00:00,0.49,3.87,-2.416669131915368
3390,2023-03-12 07:00:00,1.3,1.3,100.0,0.6,90.0,11.2,1013.0,2023-03-12 07:00:00,0.47,3.6599999999999997,-2.0313734739634786
3391,2023-03-12 08:00:00,1.5,1.5,100.0,0.4,90.0,11.2,1013.0,2023-03-12 08:00:00,0.48,3.71,-1.7904523681243707
3392,2023-03-12 09:00:00,1.6,1.6,100.0,0.1,100.0,13.0,1012.0,2023-03-12 09:00:00,0.45,3.55,-2.0510659743354984
3393,2023-03-12 10:00:00,1.6,1.6,100.0,0.0,100.0,11.2,1012.0,2023-03-12 10:00:00,0.52,4.07,-1.6699918152048139
3394,2023-03-12 11:00:00,1.5,1.5,100.0,0.0,100.0,7.6,1012.0,2023-03-12 11:00:00,0.45999999999999996,3.6399999999999997,-0.8370011896313083
3395,2023-03-12 12:00:00,1.5,1.5,100.0,0.0,100.0,7.6,1012.0,2023-03-12 12:00:00,0.48,3.77,-0.8370011896313083
3396,2023-03-12 13:00:00,1.6,1.6,100.0,0.0,120.0,7.6,1013.0,2023-03-12 13:00:00,0.52,4.02,-0.7200484271655978
3397,2023-03-12 14:00:00,1.7,1.7,100.0,0.0,0.0,0.0,1013.0,2023-03-12 14:00:00,0.47,3.75,1.7
3398,2023-03-12 15:00:00,2.0,2.0,100.0,0.0,150.0,5.4,1013.0,2023-03-12 15:00:00,0.43000000000000005,3.38,0.5258207683746087
